year_month,platform_name,media_type,avg_hours_per_user_per_month,monthly_active_users_millions,avg_sessions_per_user_per_month,retention_rate_pct,region
2020-07,Max,Streaming,35.89,53.58,7.3,0.9201,North America
2020-07,Max,Streaming,35.89,53.58,7.3,0.9201,Europe
07/2020,Max,Streaming,35.89,53.58,7.3,0.9201,APAC
08/2020,Max,Streaming,36.27,52.88,7.7,0.9209,North America
2020-08,Max,Streaming,36.27,52.88,7.7,0.9209,Europe
2020-08,Max,Streaming,36.27,52.88,7.7,0.9209,APAC
2020-09,Max,Streaming,34.21,55.77,7.8,0.9086,North America
2020-09,Max,Streaming,34.21,55.77,7.8,0.9086,Europe
2020-09,Max,Streaming,34.21,55.77,7.8,0.9086,APAC
2020-10,Max,Streaming,36.28,57.48,7.4,91.2%,North America
2020-10,Max,Streaming,36.28,57.48,7.4,0.9123,Europe
2020-10,Max,Streaming,36.28,57.48,7.4,91.2%,APAC
2020-11,Max,Streaming,35.81,53.39,6.9,0.923,North America
2020-11,Max,Streaming,35.81,53.39,6.9,0.923,Europe
2020-11,Max,Streaming,35.81,53.39,6.9,0.923,APAC
12/2020,Max,Streaming,34.37,52.06,8.1,0.925,North America
2020-12,Max,Streaming,34.37,52.06,8.1,0.925,Europe
2020-12,Max,Streaming,34.37,52.06,8.1,0.925,APAC
2021-01,Max,Streaming,35.91,54.06,7.9,0.9167,North America
01/2021,Max,Streaming,35.91,54.06,7.9,91.7%,Europe
2021-01,Max,Streaming,35.91,54.06,7.9,91.7%,APAC
02/2021,Max,Streaming,34.78,55.08,7.7,0.9263,North America
2021-02,Max,Streaming,34.78,55.08,7.7,0.9263,Europe
2021-02,Max,Streaming,34.78,55.08,7.7,0.9263,APAC
2021-03,Max,Streaming,36.57,56.8,7.8,89.0%,North America
2021-03,Max,Streaming,36.57,56.8,7.8,0.89,Europe
2021-03,Max,Streaming,36.57,56.8,7.8,0.89,APAC
2021-04,Max,Streaming,35.42,51.34,8.0,0.9226,North America
2021-04,Max,Streaming,35.42,51.34,8.0,0.9226,Europe
2021-04,Max,Streaming,35.42,51.34,8.0,0.9226,APAC
2021-05,Max,Streaming,36.31,57.11,8.0,0.9341,North America
05/2021,Max,Streaming,36.31,57.11,8.0,0.9341,Europe
2021-05,Max,Streaming,36.31,57.11,8.0,0.9341,APAC
06/2021,Max,Streaming,39.08,56.88,6.9,91.9%,North America
2021-06,Max,Streaming,39.08,56.88,6.9,0.9193,Europe
2021-06,Max,Streaming,39.08,56.88,6.9,0.9193,APAC
2021-07,Max,Streaming,36.37,53.91,7.4,0.9407,North America
07/2021,Max,Streaming,36.37,53.91,7.4,0.9407,Europe
2021-07,Max,Streaming,36.37,53.91,7.4,94.1%,APAC
2021-08,Max,Streaming,37.03,56.9,8.1,0.9199,North America
2021-08,Max,Streaming,37.03,56.9,8.1,0.9199,Europe
2021-08,Max,Streaming,37.03,56.9,8.1,92.0%,APAC
2021-09,Max,Streaming,36.03,56.39,7.0,0.9126,North America
2021-09,Max,Streaming,36.03,56.39,7.0,0.9126,Europe
09/2021,Max,Streaming,36.03,56.39,7.0,0.9126,APAC
2021-10,Max,Streaming,36.15,56.13,7.2,91.6%,North America
2021-10,Max,Streaming,36.15,56.13,7.2,0.9162,Europe
10/2021,Max,Streaming,36.15,56.13,7.2,0.9162,APAC
2021-11,Max,Streaming,35.07,56.23,7.8,0.906,North America
2021-11,Max,Streaming,35.07,56.23,7.8,0.906,Europe
2021-11,Max,Streaming,35.07,56.23,7.8,90.6%,APAC
2021-12,Max,Streaming,37.42,53.68,7.2,0.9184,North America
2021-12,Max,Streaming,37.42,53.68,7.2,0.9184,Europe
12/2021,Max,Streaming,37.42,53.68,7.2,0.9184,APAC
2022-01,Max,Streaming,37.89,59.48,7.5,0.9032,North America
2022-01,Max,Streaming,37.89,59.48,7.5,90.3%,Europe
2022-01,Max,Streaming,37.89,59.48,7.5,0.9032,APAC
2022-02,Max,Streaming,37.28,58.34,7.2,0.9246,North America
2022-02,Max,Streaming,37.28,58.34,7.2,0.9246,Europe
2022-02,Max,Streaming,37.28,58.34,7.2,0.9246,APAC
2022-03,Max,Streaming,37.15,55.61,7.5,0.9338,North America
03/2022,Max,Streaming,37.15,55.61,7.5,0.9338,Europe
2022-03,Max,Streaming,37.15,55.61,7.5,0.9338,APAC
2022-04,Max,Streaming,40.6,57.28,6.9,0.9164,North America
2022-04,Max,Streaming,40.6,57.28,6.9,0.9164,Europe
04/2022,Max,Streaming,40.6,57.28,6.9,0.9164,APAC
2022-05,Max,Streaming,35.15,54.43,7.7,0.9267,North America
2022-05,Max,Streaming,35.15,54.43,7.7,0.9267,Europe
05/2022,Max,Streaming,35.15,54.43,7.7,0.9267,APAC
2022-06,Max,Streaming,35.6,59.59,7.6,0.9197,North America
2022-06,Max,Streaming,35.6,59.59,7.6,0.9197,Europe
2022-06,Max,Streaming,35.6,59.59,7.6,0.9197,APAC
2022-07,Max,Streaming,40.5,59.79,7.2,92.2%,North America
2022-07,Max,Streaming,40.5,59.79,7.2,0.9223,Europe
2022-07,Max,Streaming,40.5,59.79,7.2,92.2%,APAC
2022-08,Max,Streaming,34.96,56.76,7.1,0.9234,North America
2022-08,Max,Streaming,34.96,56.76,7.1,0.9234,Europe
2022-08,Max,Streaming,34.96,56.76,7.1,0.9234,APAC
09/2022,Max,Streaming,38.11,58.55,7.3,0.9238,North America
2022-09,Max,Streaming,38.11,58.55,7.3,0.9238,Europe
09/2022,Max,Streaming,38.11,58.55,7.3,0.9238,APAC
2022-10,Max,Streaming,38.67,59.48,8.0,0.9156,North America
10/2022,Max,Streaming,38.67,59.48,8.0,0.9156,Europe
2022-10,Max,Streaming,38.67,59.48,8.0,91.6%,APAC
2022-11,Max,Streaming,38.38,58.84,7.6,0.9341,North America
2022-11,Max,Streaming,38.38,58.84,7.6,0.9341,Europe
2022-11,Max,Streaming,38.38,58.84,7.6,0.9341,APAC
12/2022,Max,Streaming,40.07,59.57,7.6,92.1%,North America
12/2022,Max,Streaming,40.07,59.57,7.6,0.9214,Europe
12/2022,Max,Streaming,40.07,59.57,7.6,0.9214,APAC
2023-01,Max,Streaming,37.04,59.42,7.4,0.9277,North America
2023-01,Max,Streaming,37.04,59.42,7.4,0.9277,Europe
2023-01,Max,Streaming,37.04,59.42,7.4,0.9277,APAC
2023-02,Max,Streaming,38.67,55.64,7.5,0.923,North America
2023-02,Max,Streaming,38.67,55.64,7.5,0.923,Europe
02/2023,Max,Streaming,38.67,55.64,7.5,0.923,APAC
2023-03,Max,Streaming,39.22,57.54,7.2,0.9417,North America
2023-03,Max,Streaming,39.22,57.54,7.2,94.2%,Europe
2023-03,Max,Streaming,39.22,57.54,7.2,0.9417,APAC
2023-04,Max,Streaming,40.54,60.65,8.2,0.923,North America
2023-04,Max,Streaming,40.54,60.65,8.2,0.923,Europe
2023-04,Max,Streaming,40.54,60.65,8.2,92.3%,APAC
2023-05,Max,Streaming,37.41,61.84,7.2,0.94,North America
2023-05,Max,Streaming,37.41,61.84,7.2,0.94,Europe
05/2023,Max,Streaming,37.41,61.84,7.2,0.94,APAC
2023-06,Max,Streaming,41.4,59.7,7.6,93.3%,North America
2023-06,Max,Streaming,41.4,59.7,7.6,0.9334,Europe
2023-06,Max,Streaming,41.4,59.7,7.6,0.9334,APAC
2023-07,Max,Streaming,39.22,62.02,6.8,0.9389,North America
07/2023,Max,Streaming,39.22,62.02,6.8,0.9389,Europe
2023-07,Max,Streaming,39.22,62.02,6.8,0.9389,APAC
2023-08,Max,Streaming,41.49,57.28,7.9,0.9418,North America
2023-08,Max,Streaming,41.49,57.28,7.9,94.2%,Europe
08/2023,Max,Streaming,41.49,57.28,7.9,0.9418,APAC
2023-09,Max,Streaming,38.01,59.98,7.4,92.1%,North America
2023-09,Max,Streaming,38.01,59.98,7.4,0.9209,Europe
2023-09,Max,Streaming,38.01,59.98,7.4,0.9209,APAC
2023-10,Max,Streaming,39.3,62.56,8.0,0.9456,North America
2023-10,Max,Streaming,39.3,62.56,8.0,94.6%,Europe
10/2023,Max,Streaming,39.3,62.56,8.0,0.9456,APAC
2023-11,Max,Streaming,39.03,60.78,7.2,91.6%,North America
2023-11,Max,Streaming,39.03,60.78,7.2,0.9162,Europe
2023-11,Max,Streaming,39.03,60.78,7.2,91.6%,APAC
2023-12,Max,Streaming,41.43,64.63,7.3,92.1%,North America
2023-12,Max,Streaming,41.43,64.63,7.3,0.9212,Europe
2023-12,Max,Streaming,41.43,64.63,7.3,92.1%,APAC
2024-01,Max,Streaming,40.06,62.16,7.7,92.6%,North America
2024-01,Max,Streaming,40.06,62.16,7.7,92.6%,Europe
2024-01,Max,Streaming,40.06,62.16,7.7,0.9259,APAC
02/2024,Max,Streaming,39.5,61.77,7.5,0.94,North America
2024-02,Max,Streaming,39.5,61.77,7.5,0.94,Europe
2024-02,Max,Streaming,39.5,61.77,7.5,0.94,APAC
03/2024,Max,Streaming,39.67,61.78,7.4,0.9341,North America
03/2024,Max,Streaming,39.67,61.78,7.4,93.4%,Europe
2024-03,Max,Streaming,39.67,61.78,7.4,0.9341,APAC
2024-04,Max,Streaming,40.04,65.4,7.4,0.9411,North America
2024-04,Max,Streaming,40.04,65.4,7.4,0.9411,Europe
2024-04,Max,Streaming,40.04,65.4,7.4,0.9411,APAC
2024-05,Max,Streaming,41.59,61.73,7.6,0.9477,North America
2024-05,Max,Streaming,41.59,61.73,7.6,0.9477,Europe
2024-05,Max,Streaming,41.59,61.73,7.6,94.8%,APAC
2024-06,Max,Streaming,40.5,63.5,7.1,0.9208,North America
2024-06,Max,Streaming,40.5,63.5,7.1,0.9208,Europe
06/2024,Max,Streaming,40.5,63.5,7.1,0.9208,APAC
2024-07,Max,Streaming,38.98,63.09,8.3,0.9543,North America
2024-07,Max,Streaming,38.98,63.09,8.3,0.9543,Europe
07/2024,Max,Streaming,38.98,63.09,8.3,0.9543,APAC
2024-08,Max,Streaming,41.84,64.0,7.3,0.9195,North America
2024-08,Max,Streaming,41.84,64.0,7.3,91.9%,Europe
2024-08,Max,Streaming,41.84,64.0,7.3,0.9195,APAC
2024-09,Max,Streaming,39.81,61.96,7.3,0.9363,North America
2024-09,Max,Streaming,39.81,61.96,7.3,0.9363,Europe
2024-09,Max,Streaming,39.81,61.96,7.3,93.6%,APAC
2024-10,Max,Streaming,38.14,64.9,7.6,0.9278,North America
2024-10,Max,Streaming,38.14,64.9,7.6,0.9278,Europe
10/2024,Max,Streaming,38.14,64.9,7.6,0.9278,APAC
2024-11,Max,Streaming,44.33,61.76,7.4,0.9137,North America
2024-11,Max,Streaming,44.33,61.76,7.4,91.4%,Europe
2024-11,Max,Streaming,44.33,61.76,7.4,0.9137,APAC
2024-12,Max,Streaming,42.98,67.72,7.7,0.9272,North America
2024-12,Max,Streaming,42.98,67.72,7.7,92.7%,Europe
2024-12,Max,Streaming,42.98,67.72,7.7,0.9272,APAC
01/2019,Apple TV+,Streaming,17.18,14.67,3.7,0.8804,North America
2019-01,Apple TV+,Streaming,17.18,14.67,3.7,88.0%,Europe
2019-01,Apple TV+,Streaming,17.18,14.67,3.7,0.8804,APAC
2019-02,Apple TV+,Streaming,18.32,15.88,4.0,86.5%,North America
2019-02,Apple TV+,Streaming,18.32,15.88,4.0,0.8654,Europe
2019-02,Apple TV+,Streaming,18.32,15.88,4.0,0.8654,APAC
2019-03,Apple TV+,Streaming,18.46,14.22,3.9,0.8577,North America
2019-03,Apple TV+,Streaming,18.46,14.22,3.9,0.8577,Europe
03/2019,Apple TV+,Streaming,18.46,14.22,3.9,0.8577,APAC
2019-06,Apple TV+,Streaming,19.11,14.44,4.0,0.8603,North America
2019-06,Apple TV+,Streaming,19.11,14.44,4.0,0.8603,Europe
2019-06,Apple TV+,Streaming,19.11,14.44,4.0,0.8603,APAC
2019-07,Apple TV+,Streaming,19.93,15.14,4.3,0.8393,North America
2019-07,Apple TV+,Streaming,19.93,15.14,4.3,0.8393,Europe
2019-07,Apple TV+,Streaming,19.93,15.14,4.3,83.9%,APAC
2019-08,Apple TV+,Streaming,16.94,13.99,4.3,0.8515,North America
08/2019,Apple TV+,Streaming,16.94,13.99,4.3,0.8515,Europe
2019-08,Apple TV+,Streaming,16.94,13.99,4.3,0.8515,APAC
2019-09,Apple TV+,Streaming,15.16,21.64,4.0,0.8686,North America
2019-09,Apple TV+,Streaming,15.16,21.64,4.0,86.9%,Europe
2019-09,Apple TV+,Streaming,15.16,21.64,4.0,0.8686,APAC
2019-10,Apple TV+,Streaming,18.34,15.99,4.1,0.8637,North America
2019-10,Apple TV+,Streaming,18.34,15.99,4.1,0.8637,Europe
10/2019,Apple TV+,Streaming,18.34,15.99,4.1,0.8637,APAC
2019-11,Apple TV+,Streaming,19.31,15.66,4.0,0.857,North America
2019-11,Apple TV+,Streaming,19.31,15.66,4.0,0.857,Europe
11/2019,Apple TV+,Streaming,19.31,15.66,4.0,0.857,APAC
2019-12,Apple TV+,Streaming,18.25,17.81,3.4,0.8654,North America
2019-12,Apple TV+,Streaming,18.25,17.81,3.4,0.8654,Europe
2019-12,Apple TV+,Streaming,18.25,17.81,3.4,86.5%,APAC
2020-01,Apple TV+,Streaming,19.58,15.99,3.9,86.0%,North America
01/2020,Apple TV+,Streaming,19.58,15.99,3.9,0.8598,Europe
2020-01,Apple TV+,Streaming,19.58,15.99,3.9,0.8598,APAC
2020-02,Apple TV+,Streaming,20.35,17.56,4.1,0.8528,North America
2020-02,Apple TV+,Streaming,20.35,17.56,4.1,0.8528,Europe
02/2020,Apple TV+,Streaming,20.35,17.56,4.1,0.8528,APAC
2020-03,Apple TV+,Streaming,17.26,12.96,4.2,0.8547,North America
2020-03,Apple TV+,Streaming,17.26,12.96,4.2,85.5%,Europe
03/2020,Apple TV+,Streaming,17.26,12.96,4.2,0.8547,APAC
2020-04,Apple TV+,Streaming,20.21,16.81,4.1,0.8688,North America
2020-04,Apple TV+,Streaming,20.21,16.81,4.1,86.9%,Europe
2020-04,Apple TV+,Streaming,20.21,16.81,4.1,0.8688,APAC
2020-05,Apple TV+,Streaming,17.88,16.7,4.2,0.87,North America
2020-05,Apple TV+,Streaming,17.88,16.7,4.2,87.0%,Europe
2020-05,Apple TV+,Streaming,17.88,16.7,4.2,0.87,APAC
2020-06,Apple TV+,Streaming,20.68,17.32,4.2,86.6%,North America
2020-06,Apple TV+,Streaming,20.68,17.32,4.2,86.6%,Europe
2020-06,Apple TV+,Streaming,20.68,17.32,4.2,86.6%,APAC
07/2020,Apple TV+,Streaming,18.92,14.2,3.9,0.8614,North America
2020-07,Apple TV+,Streaming,18.92,14.2,3.9,0.8614,Europe
2020-07,Apple TV+,Streaming,18.92,14.2,3.9,0.8614,APAC
2020-08,Apple TV+,Streaming,18.01,15.73,3.9,0.8556,North America
2020-08,Apple TV+,Streaming,18.01,15.73,3.9,85.6%,Europe
2020-08,Apple TV+,Streaming,18.01,15.73,3.9,0.8556,APAC
2020-09,Apple TV+,Streaming,16.24,16.51,3.8,0.864,North America
2020-09,Apple TV+,Streaming,16.24,16.51,3.8,0.864,Europe
2020-09,Apple TV+,Streaming,16.24,16.51,3.8,0.864,APAC
2020-10,Apple TV+,Streaming,20.13,18.02,3.8,84.8%,North America
2020-10,Apple TV+,Streaming,20.13,18.02,3.8,0.8484,Europe
10/2020,Apple TV+,Streaming,20.13,18.02,3.8,0.8484,APAC
2020-11,Apple TV+,Streaming,18.05,14.32,4.0,0.8733,North America
2020-11,Apple TV+,Streaming,18.05,14.32,4.0,0.8733,Europe
11/2020,Apple TV+,Streaming,18.05,14.32,4.0,0.8733,APAC
2020-12,Apple TV+,Streaming,18.86,12.25,3.8,0.8719,North America
2020-12,Apple TV+,Streaming,18.86,12.25,3.8,0.8719,Europe
2020-12,Apple TV+,Streaming,18.86,12.25,3.8,0.8719,APAC
2021-01,Apple TV+,Streaming,19.41,16.87,3.7,0.8796,North America
01/2021,Apple TV+,Streaming,19.41,16.87,3.7,0.8796,Europe
2021-01,Apple TV+,Streaming,19.41,16.87,3.7,88.0%,APAC
2021-02,Apple TV+,Streaming,14.85,16.75,4.2,0.8845,North America
2021-02,Apple TV+,Streaming,14.85,16.75,4.2,0.8845,Europe
2021-02,Apple TV+,Streaming,14.85,16.75,4.2,0.8845,APAC
2021-03,Apple TV+,Streaming,19.75,15.46,3.8,0.8751,North America
2021-03,Apple TV+,Streaming,19.75,15.46,3.8,0.8751,Europe
2021-03,Apple TV+,Streaming,19.75,15.46,3.8,0.8751,APAC
2021-04,Apple TV+,Streaming,20.21,17.51,4.6,87.8%,North America
2021-04,Apple TV+,Streaming,20.21,17.51,4.6,0.8781,Europe
2021-04,Apple TV+,Streaming,20.21,17.51,4.6,0.8781,APAC
2021-05,Apple TV+,Streaming,20.15,15.54,3.6,0.8677,North America
2021-05,Apple TV+,Streaming,20.15,15.54,3.6,86.8%,Europe
2021-05,Apple TV+,Streaming,20.15,15.54,3.6,86.8%,APAC
2021-06,Apple TV+,Streaming,18.58,15.8,4.0,0.8633,North America
2021-06,Apple TV+,Streaming,18.58,15.8,4.0,86.3%,Europe
2021-06,Apple TV+,Streaming,18.58,15.8,4.0,0.8633,APAC
2021-07,Apple TV+,Streaming,18.45,18.92,4.0,0.869,North America
2021-07,Apple TV+,Streaming,18.45,18.92,4.0,0.869,Europe
2021-07,Apple TV+,Streaming,18.45,18.92,4.0,0.869,APAC
2021-08,Apple TV+,Streaming,19.25,17.05,3.8,87.8%,North America
2021-08,Apple TV+,Streaming,19.25,17.05,3.8,0.8778,Europe
2021-08,Apple TV+,Streaming,19.25,17.05,3.8,0.8778,APAC
2021-09,Apple TV+,Streaming,18.81,16.19,3.8,0.8565,North America
2021-09,Apple TV+,Streaming,18.81,16.19,3.8,0.8565,Europe
2021-09,Apple TV+,Streaming,18.81,16.19,3.8,0.8565,APAC
2021-10,Apple TV+,Streaming,19.15,18.61,4.0,87.3%,North America
2021-10,Apple TV+,Streaming,19.15,18.61,4.0,0.8731,Europe
2021-10,Apple TV+,Streaming,19.15,18.61,4.0,0.8731,APAC
2021-11,Apple TV+,Streaming,21.2,16.65,4.0,87.5%,North America
2021-11,Apple TV+,Streaming,21.2,16.65,4.0,0.8749,Europe
2021-11,Apple TV+,Streaming,21.2,16.65,4.0,0.8749,APAC
2021-12,Apple TV+,Streaming,20.38,15.81,4.0,0.8471,North America
2021-12,Apple TV+,Streaming,20.38,15.81,4.0,84.7%,Europe
2021-12,Apple TV+,Streaming,20.38,15.81,4.0,84.7%,APAC
2022-01,Apple TV+,Streaming,22.17,18.89,4.2,0.8817,North America
01/2022,Apple TV+,Streaming,22.17,18.89,4.2,0.8817,Europe
2022-01,Apple TV+,Streaming,22.17,18.89,4.2,0.8817,APAC
2022-02,Apple TV+,Streaming,20.23,17.49,3.9,0.8663,North America
2022-02,Apple TV+,Streaming,20.23,17.49,3.9,86.6%,Europe
2022-02,Apple TV+,Streaming,20.23,17.49,3.9,0.8663,APAC
2022-03,Apple TV+,Streaming,21.08,19.57,3.9,0.8716,North America
2022-03,Apple TV+,Streaming,21.08,19.57,3.9,87.2%,Europe
2022-03,Apple TV+,Streaming,21.08,19.57,3.9,87.2%,APAC
2022-04,Apple TV+,Streaming,20.22,18.42,3.5,0.8591,North America
2022-04,Apple TV+,Streaming,20.22,18.42,3.5,0.8591,Europe
2022-04,Apple TV+,Streaming,20.22,18.42,3.5,0.8591,APAC
2022-05,Apple TV+,Streaming,19.45,14.84,4.0,0.8689,North America
2022-05,Apple TV+,Streaming,19.45,14.84,4.0,0.8689,Europe
2022-05,Apple TV+,Streaming,19.45,14.84,4.0,0.8689,APAC
2022-06,Apple TV+,Streaming,19.66,20.24,4.1,0.8778,North America
2022-06,Apple TV+,Streaming,19.66,20.24,4.1,0.8778,Europe
2022-06,Apple TV+,Streaming,19.66,20.24,4.1,87.8%,APAC
2022-07,Apple TV+,Streaming,21.33,15.12,4.0,0.8854,North America
07/2022,Apple TV+,Streaming,21.33,15.12,4.0,88.5%,Europe
2022-07,Apple TV+,Streaming,21.33,15.12,4.0,0.8854,APAC
2022-08,Apple TV+,Streaming,21.47,15.32,4.2,0.86,North America
2022-08,Apple TV+,Streaming,21.47,15.32,4.2,0.86,Europe
2022-08,Apple TV+,Streaming,21.47,15.32,4.2,0.86,APAC
2022-09,Apple TV+,Streaming,21.08,15.72,4.2,0.8673,North America
09/2022,Apple TV+,Streaming,21.08,15.72,4.2,86.7%,Europe
2022-09,Apple TV+,Streaming,21.08,15.72,4.2,0.8673,APAC
2022-10,Apple TV+,Streaming,18.8,20.87,4.1,0.8675,North America
2022-10,Apple TV+,Streaming,18.8,20.87,4.1,0.8675,Europe
2022-10,Apple TV+,Streaming,18.8,20.87,4.1,0.8675,APAC
2022-11,Apple TV+,Streaming,20.15,18.85,4.0,0.8716,North America
2022-11,Apple TV+,Streaming,20.15,18.85,4.0,0.8716,Europe
2022-11,Apple TV+,Streaming,20.15,18.85,4.0,0.8716,APAC
2022-12,Apple TV+,Streaming,20.76,15.7,3.9,0.8849,North America
2022-12,Apple TV+,Streaming,20.76,15.7,3.9,0.8849,Europe
2022-12,Apple TV+,Streaming,20.76,15.7,3.9,0.8849,APAC
01/2023,Apple TV+,Streaming,20.42,15.77,4.0,0.8524,North America
2023-01,Apple TV+,Streaming,20.42,15.77,4.0,85.2%,Europe
2023-01,Apple TV+,Streaming,20.42,15.77,4.0,0.8524,APAC
2023-02,Apple TV+,Streaming,24.44,19.39,3.9,87.8%,North America
2023-02,Apple TV+,Streaming,24.44,19.39,3.9,0.8783,Europe
2023-02,Apple TV+,Streaming,24.44,19.39,3.9,0.8783,APAC
2023-03,Apple TV+,Streaming,20.91,18.97,4.2,0.8672,North America
2023-03,Apple TV+,Streaming,20.91,18.97,4.2,0.8672,Europe
2023-03,Apple TV+,Streaming,20.91,18.97,4.2,0.8672,APAC
2023-04,Apple TV+,Streaming,22.01,19.38,4.0,0.8839,North America
2023-04,Apple TV+,Streaming,22.01,19.38,4.0,88.4%,Europe
2023-04,Apple TV+,Streaming,22.01,19.38,4.0,0.8839,APAC
2023-05,Apple TV+,Streaming,22.01,19.18,3.9,0.8765,North America
2023-05,Apple TV+,Streaming,22.01,19.18,3.9,0.8765,Europe
2023-05,Apple TV+,Streaming,22.01,19.18,3.9,87.6%,APAC
06/2023,Apple TV+,Streaming,21.21,21.16,3.7,0.8681,North America
2023-06,Apple TV+,Streaming,21.21,21.16,3.7,0.8681,Europe
2023-06,Apple TV+,Streaming,21.21,21.16,3.7,0.8681,APAC
2023-07,Apple TV+,Streaming,21.37,18.22,4.0,0.8827,North America
07/2023,Apple TV+,Streaming,21.37,18.22,4.0,0.8827,Europe
2023-07,Apple TV+,Streaming,21.37,18.22,4.0,0.8827,APAC
2023-08,Apple TV+,Streaming,20.85,21.16,3.8,0.8655,North America
2023-08,Apple TV+,Streaming,20.85,21.16,3.8,0.8655,Europe
2023-08,Apple TV+,Streaming,20.85,21.16,3.8,0.8655,APAC
2023-09,Apple TV+,Streaming,21.09,14.95,4.3,0.8802,North America
2023-09,Apple TV+,Streaming,21.09,14.95,4.3,0.8802,Europe
09/2023,Apple TV+,Streaming,21.09,14.95,4.3,0.8802,APAC
2023-10,Apple TV+,Streaming,21.33,18.76,3.9,87.0%,North America
2023-10,Apple TV+,Streaming,21.33,18.76,3.9,0.8699,Europe
2023-10,Apple TV+,Streaming,21.33,18.76,3.9,0.8699,APAC
2023-11,Apple TV+,Streaming,20.8,17.72,4.1,0.8958,North America
2023-11,Apple TV+,Streaming,20.8,17.72,4.1,0.8958,Europe
2023-11,Apple TV+,Streaming,20.8,17.72,4.1,0.8958,APAC
2023-12,Apple TV+,Streaming,19.75,18.91,4.2,88.8%,North America
12/2023,Apple TV+,Streaming,19.75,18.91,4.2,0.8885,Europe
2023-12,Apple TV+,Streaming,19.75,18.91,4.2,0.8885,APAC
2024-01,Apple TV+,Streaming,23.85,16.45,3.7,0.8759,North America
2024-01,Apple TV+,Streaming,23.85,16.45,3.7,87.6%,Europe
2024-01,Apple TV+,Streaming,23.85,16.45,3.7,0.8759,APAC
2024-02,Apple TV+,Streaming,21.19,19.47,4.0,0.8944,North America
2024-02,Apple TV+,Streaming,21.19,19.47,4.0,0.8944,Europe
2024-02,Apple TV+,Streaming,21.19,19.47,4.0,0.8944,APAC
2024-03,Apple TV+,Streaming,21.12,18.9,4.4,0.8766,North America
2024-03,Apple TV+,Streaming,21.12,18.9,4.4,0.8766,Europe
03/2024,Apple TV+,Streaming,21.12,18.9,4.4,0.8766,APAC
2024-04,Apple TV+,Streaming,19.25,19.03,4.0,0.9057,North America
2024-04,Apple TV+,Streaming,19.25,19.03,4.0,0.9057,Europe
04/2024,Apple TV+,Streaming,19.25,19.03,4.0,0.9057,APAC
05/2024,Apple TV+,Streaming,21.43,18.01,4.3,0.8842,North America
2024-05,Apple TV+,Streaming,21.43,18.01,4.3,0.8842,Europe
2024-05,Apple TV+,Streaming,21.43,18.01,4.3,0.8842,APAC
2024-06,Apple TV+,Streaming,18.46,21.85,3.9,0.8723,North America
2024-06,Apple TV+,Streaming,18.46,21.85,3.9,0.8723,Europe
2024-06,Apple TV+,Streaming,18.46,21.85,3.9,87.2%,APAC
2024-07,Apple TV+,Streaming,21.2,20.02,4.1,87.1%,North America
2024-07,Apple TV+,Streaming,21.2,20.02,4.1,0.871,Europe
2024-07,Apple TV+,Streaming,21.2,20.02,4.1,0.871,APAC
2024-08,Apple TV+,Streaming,24.94,16.17,3.9,0.8894,North America
08/2024,Apple TV+,Streaming,24.94,16.17,3.9,0.8894,Europe
2024-08,Apple TV+,Streaming,24.94,16.17,3.9,0.8894,APAC
2024-09,Apple TV+,Streaming,22.6,19.0,4.1,0.8816,North America
09/2024,Apple TV+,Streaming,22.6,19.0,4.1,88.2%,Europe
2024-09,Apple TV+,Streaming,22.6,19.0,4.1,88.2%,APAC
2024-10,Apple TV+,Streaming,24.73,18.64,3.7,0.8957,North America
2024-10,Apple TV+,Streaming,24.73,18.64,3.7,0.8957,Europe
2024-10,Apple TV+,Streaming,24.73,18.64,3.7,0.8957,APAC
2024-11,Apple TV+,Streaming,20.65,20.02,4.1,0.9038,North America
11/2024,Apple TV+,Streaming,20.65,20.02,4.1,0.9038,Europe
2024-11,Apple TV+,Streaming,20.65,20.02,4.1,90.4%,APAC
2024-12,Apple TV+,Streaming,21.67,19.14,4.1,0.877,North America
2024-12,Apple TV+,Streaming,21.67,19.14,4.1,0.877,Europe
2024-12,Apple TV+,Streaming,21.67,19.14,4.1,0.877,APAC
2020-01,Peacock,Streaming,16.2,31.6,4.6,0.8253,North America
2020-01,Peacock,Streaming,16.2,31.6,4.6,0.8253,Europe
2020-01,Peacock,Streaming,16.2,31.6,4.6,0.8253,APAC
2020-02,Peacock,Streaming,14.27,32.49,4.4,0.8515,North America
2020-02,Peacock,Streaming,14.27,32.49,4.4,85.1%,Europe
2020-02,Peacock,Streaming,14.27,32.49,4.4,0.8515,APAC
05/2020,Peacock,Streaming,14.53,31.7,4.5,0.8394,North America
2020-05,Peacock,Streaming,14.53,31.7,4.5,0.8394,Europe
05/2020,Peacock,Streaming,14.53,31.7,4.5,0.8394,APAC
2020-06,Peacock,Streaming,14.15,35.77,4.4,0.8467,North America
06/2020,Peacock,Streaming,14.15,35.77,4.4,0.8467,Europe
2020-06,Peacock,Streaming,14.15,35.77,4.4,0.8467,APAC
2020-07,Peacock,Streaming,12.37,35.27,4.7,0.8262,North America
2020-07,Peacock,Streaming,12.37,35.27,4.7,0.8262,Europe
2020-07,Peacock,Streaming,12.37,35.27,4.7,0.8262,APAC
2020-08,Peacock,Streaming,12.26,35.16,4.7,0.8214,North America
2020-08,Peacock,Streaming,12.26,35.16,4.7,0.8214,Europe
