survey_year,respondent_id,switched_from,switched_to,primary_switch_reason,secondary_switch_reason,age_group,region,household_income_bracket,satisfaction_score
2022,10324,Newspaper,Hulu,Price,,55+,Midwest,$35K-$75K,5.2
2023,11491,SiriusXM,Peacock,Content Selection,Content Selection,55+,Midwest,<$35K,6.06
2023,10501,Cable television,Disney+,Device Availability,,18-24,South,$35K-$75K,6.25
2023,11153,cable tv,Amazon Prime Video,Device Availability,,55+,West,>$150K,8.0
2023,11367,CABLE TV,Apple TV+,Device Availability,,25-34,Midwest,>$150K,7.0
2023,11547,Cable television,Paramount+,Convenience,Convenience,25-34,Northeast,$75K-$150K,2.0
2023,10408,CABLE TV,Apple TV+,Price,Bundling,55+,Midwest,>$150K,6.0
2023,10394,print media,Amazon Prime Video,Content Selection,Content Selection,55+,South,<$35K,7.52
2023,10783,Broadcast TV,Amazon Prime Video,Content Selection,,25-34,Northeast,$35K-$75K,7.0
2023,11811,Cable television,Paramount+,Convenience,,18-24,West,>$150K,9.0
2023,10905,satellite radio,Amazon Prime Video,Device Availability,Convenience,35-44,South,<$35K,10.0
2023,10562,satellite radio,Paramount+,Content Selection,Content Selection,35-44,South,<$35K,8.64
2023,11677,CABLE TV,Netflix,Price,,25-34,South,$35K-$75K,
2023,11698,Newspaper,Max,Device Availability,,45-54,Northeast,>$150K,10.0
2023,11745,broadcast tv,Peacock,Price,,55+,South,$75K-$150K,8.0
2023,10999,print media,Paramount+,Device Availability,Bundling,18-24,South,$35K-$75K,7.33
2023,11262,Print Media,Peacock,Recommendation,,35-44,Midwest,$35K-$75K,9.0
2023,10613,Print,Disney+,Price,Price,18-24,Northeast,>$150K,6.12
2023,10480,SiriusXM,YouTube,Price,,18-24,West,<$35K,8.0
2023,10160,newspaper,Disney+,Convenience,Bundling,55+,Midwest,$75K-$150K,5.0
2023,11747,Print,Paramount+,Price,Content Selection,45-54,West,$75K-$150K,6.8
2023,10643,print media,Disney+,Price,Recommendation,35-44,Midwest,>$150K,9.1
2023,11257,Cable TV,Spotify,Content Selection,Convenience,35-44,Midwest,>$150K,9.0
2023,10593,broadcast tv,Netflix,Convenience,,25-34,Northeast,$75K-$150K,4.0
2023,11876,broadcast tv,Hulu,Bundling,,35-44,South,>$150K,4.0
2023,11074,Satellite radio,Disney+,Bundling,,45-54,South,$75K-$150K,7.0
2023,11271,Broadcast,Disney+,Convenience,,18-24,West,<$35K,8.0
2023,11740,cable tv,YouTube,Device Availability,,25-34,Midwest,<$35K,
2023,11146,Newspaper,Amazon Prime Video,Price,Convenience,35-44,West,$35K-$75K,4.95
2023,11721,broadcast tv,Disney+,Price,Price,35-44,Midwest,<$35K,8.0
2023,11167,Cable,Hulu,Content Selection,,18-24,Northeast,$75K-$150K,4.0
2023,11563,Cable TV,Disney+,Content Selection,Content Selection,18-24,Midwest,$75K-$150K,5.0
2023,10686,cable tv,Spotify,Content Selection,,55+,West,>$150K,
2023,11252,Print,Spotify,Convenience,Bundling,18-24,West,$75K-$150K,7.0
2023,10805,Print,Netflix,Recommendation,Bundling,45-54,West,>$150K,7.0
2023,10714,Network TV,Max,Recommendation,,18-24,West,$35K-$75K,8.0
2023,11889,Cable,Peacock,Content Selection,Content Selection,25-34,Northeast,$75K-$150K,6.6
2023,10576,Cable TV,Max,Device Availability,,55+,Northeast,<$35K,6.0
2023,10847,Cable television,YouTube,Bundling,,55+,Midwest,<$35K,6.0
2023,11346,Cable,Peacock,Recommendation,Device Availability,25-34,Northeast,<$35K,
2023,10890,print media,Spotify,Convenience,Recommendation,25-34,Northeast,<$35K,6.56
2023,10507,print media,Spotify,Device Availability,Convenience,55+,South,>$150K,7.0
2023,10611,Satellite Radio,Netflix,Recommendation,Device Availability,45-54,South,>$150K,6.97
2023,11991,Satellite radio,Spotify,Bundling,,25-34,South,>$150K,3.0
2023,10676,Broadcast TV,Spotify,Recommendation,Recommendation,18-24,South,>$150K,2.0
2023,11543,CABLE TV,Disney+,Content Selection,,55+,South,<$35K,5.0
2023,10536,print media,Apple TV+,Content Selection,,55+,Northeast,>$150K,5.0
2023,11791,Network TV,Paramount+,Recommendation,Price,45-54,Midwest,$35K-$75K,
2023,11845,newspaper,Spotify,Price,,35-44,South,<$35K,5.0
2023,11929,Broadcast TV,Apple TV+,Bundling,Bundling,25-34,Midwest,$75K-$150K,5.41
2023,11891,Satellite radio,Peacock,Recommendation,Recommendation,55+,West,$35K-$75K,5.51
2023,10598,broadcast tv,YouTube,Bundling,,25-34,Midwest,$75K-$150K,5.71
2023,11526,Broadcast TV,Paramount+,Device Availability,Content Selection,55+,Northeast,>$150K,7.0
2023,10453,satellite radio,Hulu,Recommendation,,45-54,West,<$35K,9.0
2023,10629,satellite radio,Paramount+,Convenience,,55+,Midwest,>$150K,6.0
2023,11452,broadcast tv,Hulu,Recommendation,,35-44,West,$75K-$150K,10.0
2023,10527,Broadcast TV,Peacock,Convenience,,55+,Northeast,$75K-$150K,7.0
2023,11608,Network TV,Netflix,Convenience,,18-24,Northeast,$35K-$75K,7.0
2023,10149,Cable television,Max,Bundling,,18-24,Northeast,$35K-$75K,6.36
2023,11621,CABLE TV,Spotify,Bundling,,18-24,Midwest,>$150K,10.0
2023,11836,SiriusXM,Max,Device Availability,,55+,Midwest,>$150K,8.0
2023,10625,Print,Netflix,Price,Device Availability,35-44,West,>$150K,7.0
2023,11253,Print Media,Amazon Prime Video,Price,,35-44,West,$75K-$150K,8.0
2023,10248,Print Media,Peacock,Recommendation,,55+,West,<$35K,8.0
2023,10810,Cable TV,Netflix,Price,,25-34,West,$75K-$150K,8.0
2023,11166,broadcast tv,Disney+,Bundling,,18-24,West,>$150K,6.0
2023,11900,Network TV,Apple TV+,Content Selection,Price,45-54,South,$35K-$75K,10.0
2023,11235,broadcast tv,Peacock,Content Selection,Content Selection,18-24,Northeast,$75K-$150K,9.0
2023,11206,satellite radio,Paramount+,Price,Convenience,45-54,West,$75K-$150K,4.0
2023,10500,satellite radio,Disney+,Price,,25-34,South,$75K-$150K,
2023,11542,print media,Max,Convenience,,25-34,Northeast,$35K-$75K,5.73
2023,11244,Cable,Disney+,Price,,18-24,West,$35K-$75K,3.0
2023,10496,SiriusXM,Paramount+,Content Selection,Convenience,55+,South,$75K-$150K,4.0
2023,11707,cable tv,Disney+,Device Availability,,25-34,Midwest,<$35K,6.0
2023,11445,broadcast tv,YouTube,Price,Price,35-44,Northeast,<$35K,5.0
2023,11934,Cable,Apple TV+,Device Availability,Content Selection,35-44,West,$75K-$150K,9.0
2023,11756,broadcast tv,YouTube,Convenience,,55+,West,$35K-$75K,6.58
2023,10529,CABLE TV,Spotify,Price,Price,55+,South,>$150K,10.0
2023,10564,Satellite radio,Spotify,Bundling,,45-54,Northeast,>$150K,3.0
2023,11184,Broadcast,Paramount+,Bundling,,18-24,Midwest,>$150K,7.0
2023,10923,Broadcast TV,Paramount+,Device Availability,Convenience,25-34,Midwest,$35K-$75K,3.56
2023,10583,Satellite Radio,Apple TV+,Recommendation,,25-34,Midwest,$75K-$150K,7.0
2023,10463,Newspaper,Peacock,Content Selection,,45-54,Northeast,$75K-$150K,7.0
2023,11177,Cable television,Peacock,Convenience,,35-44,Northeast,<$35K,10.06
2023,11804,broadcast tv,Paramount+,Content Selection,,55+,South,$75K-$150K,8.0
2023,10552,broadcast tv,Disney+,Device Availability,Convenience,55+,Midwest,>$150K,9.0
2023,11796,satellite radio,Paramount+,Convenience,,55+,Midwest,$35K-$75K,9.59
2023,10839,Cable television,YouTube,Recommendation,,55+,Northeast,$35K-$75K,6.0
2023,10540,SiriusXM,Hulu,Recommendation,Convenience,55+,Midwest,$75K-$150K,10.0
2023,10035,Cable television,Disney+,Bundling,,55+,Northeast,<$35K,5.32
2023,11076,CABLE TV,Spotify,Convenience,,55+,Northeast,<$35K,5.0
2023,11554,cable tv,YouTube,Price,,18-24,South,<$35K,6.0
2023,11384,Broadcast,Spotify,Recommendation,,55+,South,$35K-$75K,8.0
2023,11713,newspaper,Netflix,Device Availability,,18-24,Midwest,$35K-$75K,5.0
2023,11432,Print,Hulu,Bundling,Bundling,18-24,Northeast,$35K-$75K,9.0
2023,11149,broadcast tv,Apple TV+,Price,Recommendation,18-24,Northeast,$75K-$150K,6.0
2023,10350,Print,Netflix,Convenience,Content Selection,35-44,South,>$150K,7.0
2023,10299,Newspaper,Amazon Prime Video,Recommendation,,25-34,West,<$35K,7.0
2023,10459,Newspaper,YouTube,Content Selection,Content Selection,55+,Northeast,<$35K,5.0
2023,10097,Newspaper,Hulu,Convenience,,35-44,West,$35K-$75K,5.0
2023,10672,Network TV,Amazon Prime Video,Bundling,,25-34,Midwest,$75K-$150K,7.02
2023,11025,newspaper,Netflix,Device Availability,Bundling,25-34,West,>$150K,5.94
2023,10860,CABLE TV,Peacock,Device Availability,Price,35-44,South,$75K-$150K,7.13
2023,10262,Newspaper,Hulu,Price,,55+,West,$75K-$150K,7.47
2023,11239,broadcast tv,Peacock,Convenience,Convenience,18-24,Northeast,$35K-$75K,6.0
2023,11480,Cable,Paramount+,Recommendation,Content Selection,55+,Northeast,$75K-$150K,5.0
2023,10976,Broadcast,YouTube,Convenience,,18-24,West,<$35K,5.0
2023,11481,Satellite Radio,YouTube,Content Selection,Bundling,35-44,West,$75K-$150K,8.0
2023,11915,Broadcast,Apple TV+,Bundling,,45-54,South,>$150K,8.0
2023,10447,Broadcast TV,Hulu,Recommendation,,35-44,Northeast,$35K-$75K,7.79
2023,11178,Broadcast TV,Spotify,Recommendation,Recommendation,45-54,Midwest,$35K-$75K,7.0
2023,11370,cable tv,Hulu,Content Selection,,55+,Northeast,<$35K,6.0
2023,11674,Network TV,Netflix,Content Selection,,45-54,South,$75K-$150K,
2023,11091,Cable,Amazon Prime Video,Price,,35-44,West,>$150K,7.88
2023,11315,Cable TV,Netflix,Device Availability,,55+,Midwest,<$35K,6.0
2023,11578,Print,Netflix,Bundling,,55+,Midwest,<$35K,6.0
2023,11807,cable tv,Spotify,Recommendation,Device Availability,55+,West,$35K-$75K,7.0
2023,11069,Cable,Apple TV+,Price,,35-44,South,$35K-$75K,1.67
2023,11193,print media,Disney+,Recommendation,Bundling,55+,Northeast,<$35K,7.0
2023,11757,Cable television,Netflix,Content Selection,,45-54,South,<$35K,8.45
2023,11912,CABLE TV,Apple TV+,Content Selection,Recommendation,25-34,Northeast,$75K-$150K,8.29
2023,10204,broadcast tv,Netflix,Price,Content Selection,25-34,Midwest,<$35K,
2023,10510,Network TV,Hulu,Content Selection,,18-24,West,$35K-$75K,7.0
2023,10322,CABLE TV,Paramount+,Price,,45-54,South,$35K-$75K,8.0
2023,10212,cable tv,Peacock,Price,,18-24,South,<$35K,6.6
2023,11981,Cable,Amazon Prime Video,Convenience,Content Selection,25-34,Midwest,$35K-$75K,7.0
2023,11831,Cable,Amazon Prime Video,Bundling,Price,25-34,Northeast,$75K-$150K,6.0
2023,11556,CABLE TV,Netflix,Content Selection,,45-54,Midwest,$75K-$150K,10.0
2023,11169,Broadcast TV,Paramount+,Bundling,,55+,Northeast,$35K-$75K,7.0
2023,10912,Network TV,Netflix,Content Selection,Bundling,18-24,Midwest,<$35K,8.0
2023,10264,Print Media,YouTube,Bundling,,35-44,West,>$150K,8.0
2023,10125,Cable television,Netflix,Price,,35-44,Midwest,>$150K,3.0
2023,11415,CABLE TV,Hulu,Bundling,Price,45-54,Midwest,$35K-$75K,
2023,10354,Satellite radio,Peacock,Bundling,,25-34,South,$75K-$150K,7.58
2023,10235,Cable television,Max,Recommendation,,18-24,South,<$35K,7.56
2023,11762,Cable TV,Disney+,Price,,25-34,West,$35K-$75K,10.0
2023,10980,Broadcast,Amazon Prime Video,Price,Price,55+,West,$35K-$75K,8.0
2023,11559,Satellite Radio,Netflix,Bundling,,55+,Northeast,<$35K,4.0
2023,10088,CABLE TV,Hulu,Recommendation,,25-34,South,$35K-$75K,6.0
2023,10669,SiriusXM,YouTube,Price,Bundling,35-44,Midwest,<$35K,6.0
2023,10617,Network TV,Max,Recommendation,Price,18-24,Midwest,$35K-$75K,7.0
2023,11841,Print,Hulu,Bundling,,35-44,Northeast,$75K-$150K,8.0
2023,11744,CABLE TV,Max,Content Selection,,25-34,Midwest,<$35K,7.9
2023,11062,Network TV,Apple TV+,Recommendation,,55+,Midwest,$75K-$150K,7.0
2023,10712,Newspaper,Paramount+,Content Selection,,18-24,Northeast,$35K-$75K,
2023,10394,CABLE TV,Hulu,Device Availability,,25-34,South,>$150K,9.0
2023,10587,print media,Peacock,Content Selection,Convenience,55+,Northeast,>$150K,6.68
2023,11290,print media,Peacock,Convenience,Content Selection,35-44,West,<$35K,
2023,11453,CABLE TV,Hulu,Bundling,,55+,Midwest,<$35K,4.0
2023,11606,Print Media,Apple TV+,Bundling,Device Availability,45-54,Northeast,<$35K,
2023,10845,Satellite radio,Netflix,Convenience,Price,18-24,Northeast,$35K-$75K,4.77
2023,10758,print media,Amazon Prime Video,Content Selection,,45-54,Northeast,$75K-$150K,5.97
2023,10689,newspaper,Apple TV+,Price,,45-54,West,$75K-$150K,7.0
2023,10967,Print Media,Peacock,Device Availability,Convenience,25-34,South,>$150K,10.06
2023,11639,SiriusXM,Netflix,Price,,35-44,South,<$35K,5.0
2023,11199,Print Media,Paramount+,Content Selection,Convenience,55+,West,<$35K,9.0
2023,10270,cable tv,Hulu,Device Availability,,45-54,South,>$150K,7.0
2023,11759,Print Media,Peacock,Content Selection,,35-44,Northeast,>$150K,7.0
2023,11592,broadcast tv,YouTube,Convenience,,18-24,South,<$35K,
2023,10257,Print,Spotify,Convenience,,45-54,Midwest,$35K-$75K,5.0
2023,10076,Cable,Max,Price,Recommendation,45-54,South,<$35K,8.0
2023,10020,satellite radio,Disney+,Convenience,Content Selection,18-24,West,$75K-$150K,8.0
2023,10087,Cable TV,Hulu,Device Availability,,45-54,South,<$35K,
2023,10618,Satellite radio,Max,Content Selection,Bundling,35-44,South,<$35K,6.41
2023,10569,newspaper,Netflix,Recommendation,Price,35-44,Northeast,<$35K,8.0
2023,11160,broadcast tv,Hulu,Device Availability,Price,18-24,West,<$35K,7.0
2023,10886,Broadcast TV,Amazon Prime Video,Recommendation,Device Availability,55+,West,<$35K,
2023,11737,Satellite Radio,YouTube,Recommendation,,55+,Northeast,<$35K,6.7
2023,10623,print media,Max,Recommendation,,25-34,Northeast,>$150K,7.0
2023,10781,Broadcast TV,Peacock,Content Selection,,35-44,Northeast,$75K-$150K,4.0
2023,11902,Newspaper,Spotify,Convenience,,18-24,Northeast,<$35K,7.0
2023,10131,Print,Paramount+,Content Selection,,45-54,Northeast,>$150K,9.0
2023,10303,print media,Paramount+,Price,,18-24,West,<$35K,5.0
2023,11251,print media,Amazon Prime Video,Device Availability,,55+,West,$75K-$150K,6.0
2023,10457,Network TV,Apple TV+,Content Selection,Recommendation,55+,Northeast,<$35K,
2023,10111,newspaper,Apple TV+,Convenience,,55+,Northeast,<$35K,8.15
2023,11685,print media,Disney+,Content Selection,,25-34,South,<$35K,6.0
2023,10056,newspaper,Apple TV+,Recommendation,Device Availability,45-54,Northeast,>$150K,7.0
2023,10289,Network TV,YouTube,Device Availability,Bundling,35-44,South,<$35K,6.0
2023,11837,Newspaper,Hulu,Price,,18-24,South,$35K-$75K,9.0
2023,11509,newspaper,Max,Content Selection,Content Selection,18-24,South,$35K-$75K,5.95
2023,10728,Cable TV,Peacock,Bundling,,18-24,Northeast,$75K-$150K,10.24
2023,10218,Cable TV,Peacock,Recommendation,,55+,West,$75K-$150K,4.0
2023,10279,satellite radio,Amazon Prime Video,Convenience,,18-24,Northeast,$75K-$150K,
2023,11594,cable tv,Paramount+,Recommendation,Content Selection,45-54,West,<$35K,6.0
2023,10417,Print,Disney+,Bundling,,45-54,West,$75K-$150K,8.03
2023,11502,SiriusXM,Spotify,Price,Convenience,25-34,West,<$35K,7.06
2023,11769,Broadcast,Max,Convenience,Device Availability,35-44,Midwest,>$150K,4.0
2023,10945,Cable TV,Paramount+,Price,Content Selection,18-24,West,<$35K,5.0
2023,10682,print media,Paramount+,Device Availability,,25-34,Northeast,>$150K,9.0
2023,11758,Broadcast,Paramount+,Convenience,,35-44,Midwest,>$150K,5.96
2023,11770,Cable television,Spotify,Recommendation,,45-54,South,$75K-$150K,5.0
2023,10729,Broadcast,Netflix,Recommendation,,45-54,South,$35K-$75K,6.13
2023,11082,Network TV,Paramount+,Recommendation,,35-44,South,$35K-$75K,7.0
2023,11447,Network TV,YouTube,Price,Device Availability,18-24,Midwest,>$150K,
2023,11218,broadcast tv,Amazon Prime Video,Convenience,Price,55+,South,>$150K,6.0
2023,10802,cable tv,YouTube,Recommendation,Convenience,18-24,Midwest,$35K-$75K,5.58
2023,10389,Network TV,Paramount+,Device Availability,Convenience,25-34,West,<$35K,4.0
2023,10677,CABLE TV,Max,Content Selection,,45-54,South,>$150K,6.8
2023,11192,print media,Disney+,Recommendation,Price,45-54,Midwest,>$150K,5.85
2023,10690,Network TV,Disney+,Price,,25-34,Midwest,<$35K,6.0
2023,11286,Cable,Hulu,Recommendation,,18-24,South,$35K-$75K,10.0
2023,11387,newspaper,Spotify,Price,Convenience,25-34,West,$75K-$150K,6.08
2023,11719,Cable television,Netflix,Content Selection,,18-24,West,$35K-$75K,7.0
2024,11379,print media,Disney+,Convenience,,45-54,South,>$150K,
2024,10125,Satellite radio,Hulu,Content Selection,,35-44,Midwest,<$35K,9.0
2024,11089,broadcast tv,YouTube,Recommendation,Bundling,55+,South,<$35K,7.79
2024,11949,broadcast tv,YouTube,Convenience,Price,18-24,West,$35K-$75K,8.0
2024,10294,Satellite radio,Paramount+,Convenience,,18-24,South,$35K-$75K,6.0
2024,11543,Cable television,Disney+,Recommendation,,35-44,West,$75K-$150K,7.0
2024,10630,SiriusXM,Max,Recommendation,Content Selection,18-24,West,<$35K,
2024,10714,Satellite radio,Spotify,Convenience,Content Selection,35-44,Northeast,$35K-$75K,7.77
2024,11322,Broadcast,Apple TV+,Convenience,Price,35-44,South,$35K-$75K,9.0
2024,11423,Cable television,Paramount+,Bundling,,25-34,Midwest,>$150K,8.32
2024,11771,satellite radio,Disney+,Content Selection,,55+,South,$75K-$150K,5.0
2024,10045,Cable,Netflix,Convenience,,45-54,West,<$35K,5.0
2024,10476,print media,Amazon Prime Video,Content Selection,,55+,West,$75K-$150K,9.82
2024,11340,broadcast tv,Peacock,Convenience,Bundling,35-44,Midwest,$35K-$75K,9.0
2024,11990,Print Media,Peacock,Device Availability,,25-34,West,$35K-$75K,8.93
2024,11686,Satellite radio,Apple TV+,Convenience,,35-44,Midwest,<$35K,7.0
2024,10771,Satellite radio,Disney+,Convenience,Price,55+,South,$75K-$150K,6.46
2024,11182,Print Media,Paramount+,Content Selection,,25-34,Midwest,$35K-$75K,4.17
2024,10458,print media,Amazon Prime Video,Convenience,Bundling,55+,South,<$35K,7.0
2024,11746,Newspaper,Netflix,Content Selection,Price,35-44,Midwest,<$35K,4.0
2024,10231,Cable TV,Paramount+,Convenience,,18-24,South,<$35K,9.69
2024,11767,newspaper,YouTube,Content Selection,Convenience,45-54,Northeast,<$35K,7.74
2024,11655,Print,Peacock,Price,,25-34,West,>$150K,5.94
2024,10902,SiriusXM,Netflix,Recommendation,,25-34,West,$75K-$150K,5.0
2024,10327,Print,Netflix,Bundling,Recommendation,25-34,South,$75K-$150K,5.07
2024,11153,Cable TV,Amazon Prime Video,Content Selection,,18-24,Northeast,$75K-$150K,7.7
2024,10570,Broadcast,Amazon Prime Video,Device Availability,Convenience,35-44,Midwest,<$35K,8.0
2024,11602,newspaper,Apple TV+,Recommendation,,18-24,West,$35K-$75K,6.0
2024,10908,Cable TV,Max,Recommendation,,45-54,Midwest,$75K-$150K,
2024,10887,Cable television,YouTube,Bundling,,25-34,Midwest,$35K-$75K,
2024,10494,CABLE TV,Amazon Prime Video,Recommendation,Convenience,18-24,West,$35K-$75K,7.0
2024,11875,Network TV,YouTube,Convenience,Price,25-34,Midwest,$75K-$150K,8.0
2024,11137,Cable,Peacock,Bundling,,35-44,West,$35K-$75K,7.42
2024,10010,Cable TV,YouTube,Convenience,Convenience,35-44,West,$75K-$150K,9.0
2024,11105,cable tv,YouTube,Bundling,Price,55+,South,>$150K,5.0
2024,10455,Newspaper,Hulu,Convenience,Bundling,55+,Midwest,$75K-$150K,6.51
2024,11961,Print,Spotify,Recommendation,,35-44,West,$75K-$150K,10.0
2024,11152,Newspaper,Spotify,Price,Convenience,18-24,Midwest,<$35K,4.67
2024,10066,Broadcast,YouTube,Price,Bundling,35-44,Midwest,<$35K,6.0
2024,11518,Cable,Apple TV+,Recommendation,,45-54,Northeast,$75K-$150K,4.33
2024,10814,cable tv,Peacock,Bundling,,25-34,Northeast,>$150K,5.0
2024,11548,Broadcast TV,Spotify,Content Selection,Content Selection,45-54,West,>$150K,7.0
2024,11903,newspaper,Netflix,Bundling,,55+,West,$75K-$150K,7.0
2024,10665,Cable television,Amazon Prime Video,Bundling,Convenience,25-34,West,>$150K,
2024,10532,Print Media,Netflix,Device Availability,,55+,South,$35K-$75K,
2024,10124,SiriusXM,Hulu,Bundling,,45-54,Northeast,>$150K,4.36
2024,10320,Cable TV,Peacock,Content Selection,,18-24,West,$35K-$75K,9.0
2024,11804,Print,YouTube,Bundling,,45-54,Northeast,$35K-$75K,6.0
2024,10716,print media,Amazon Prime Video,Recommendation,Device Availability,18-24,West,$75K-$150K,5.95
2024,11261,CABLE TV,Spotify,Device Availability,,25-34,Northeast,$35K-$75K,6.0
2024,11492,newspaper,Netflix,Price,Bundling,55+,West,>$150K,9.0
2024,11254,Newspaper,Amazon Prime Video,Price,Bundling,55+,South,$75K-$150K,7.0
2024,11674,Print Media,Amazon Prime Video,Price,,18-24,West,<$35K,5.0
2024,11126,broadcast tv,Amazon Prime Video,Device Availability,Device Availability,55+,Northeast,<$35K,8.0
2024,10222,newspaper,Disney+,Device Availability,,35-44,Northeast,$35K-$75K,9.69
2024,11431,Satellite radio,Peacock,Device Availability,Recommendation,18-24,South,<$35K,6.0
2024,11236,Broadcast TV,Paramount+,Content Selection,Bundling,25-34,West,$35K-$75K,5.0
2024,10448,Broadcast TV,Netflix,Recommendation,Bundling,55+,Midwest,$35K-$75K,4.0
2024,11511,Cable TV,Peacock,Bundling,Bundling,18-24,West,<$35K,7.76
2024,11238,Cable,Netflix,Content Selection,,45-54,Northeast,$35K-$75K,9.0
2024,10460,satellite radio,Max,Convenience,Bundling,45-54,South,$75K-$150K,6.0
2024,10260,Cable,Netflix,Device Availability,,25-34,Midwest,$35K-$75K,9.0
2024,10946,Broadcast TV,YouTube,Price,,25-34,South,>$150K,6.64
2024,11435,Broadcast TV,Amazon Prime Video,Bundling,Recommendation,18-24,South,$75K-$150K,7.0
2024,10323,Print Media,Netflix,Convenience,Device Availability,45-54,Midwest,<$35K,6.0
2024,11552,Cable TV,Amazon Prime Video,Recommendation,,35-44,South,<$35K,4.0
2024,11010,Network TV,Amazon Prime Video,Bundling,Device Availability,45-54,West,$35K-$75K,11.38
2024,10369,Network TV,YouTube,Bundling,,45-54,Midwest,<$35K,7.0
2024,11107,SiriusXM,Disney+,Content Selection,,35-44,South,>$150K,8.64
2024,11763,Network TV,Hulu,Recommendation,,55+,West,$35K-$75K,10.0
2024,10178,Satellite radio,YouTube,Device Availability,,55+,South,$35K-$75K,6.0
2024,11832,SiriusXM,Paramount+,Recommendation,,35-44,West,<$35K,8.86
2024,11172,Broadcast TV,Spotify,Convenience,,25-34,Northeast,$75K-$150K,7.0
2024,10241,Cable,Peacock,Price,Price,35-44,Midwest,<$35K,9.0
2024,11683,Network TV,Disney+,Bundling,,18-24,Midwest,$35K-$75K,9.0
2024,10793,Cable TV,Netflix,Content Selection,,55+,West,$75K-$150K,4.0
2024,10712,Broadcast,Netflix,Bundling,,45-54,Midwest,>$150K,6.0
2024,11335,Cable TV,Apple TV+,Bundling,,25-34,Northeast,$35K-$75K,10.0
2024,10097,Cable television,Peacock,Recommendation,,18-24,Midwest,>$150K,10.0
2024,10611,Broadcast TV,Apple TV+,Recommendation,,18-24,Northeast,>$150K,9.8
2024,11996,Newspaper,YouTube,Recommendation,Bundling,45-54,Midwest,>$150K,9.0
2024,11581,Print,Max,Content Selection,,35-44,West,$75K-$150K,9.31
2024,11673,Cable TV,Amazon Prime Video,Recommendation,,35-44,West,<$35K,9.0
2024,10879,cable tv,Netflix,Content Selection,Bundling,25-34,Northeast,$35K-$75K,7.0
2024,10121,newspaper,YouTube,Device Availability,Content Selection,55+,West,$35K-$75K,6.93
2024,10256,cable tv,Max,Recommendation,Bundling,18-24,Midwest,>$150K,7.0
2024,11700,Newspaper,Disney+,Content Selection,Price,18-24,West,>$150K,5.0
2024,10881,satellite radio,Hulu,Recommendation,,25-34,Midwest,<$35K,10.0
2024,11471,Print,YouTube,Price,,35-44,Northeast,$75K-$150K,5.0
2024,10859,Network TV,Max,Convenience,,55+,West,$75K-$150K,9.0
2024,10926,Print,Paramount+,Recommendation,Convenience,18-24,South,<$35K,6.0
2024,10809,print media,YouTube,Device Availability,,25-34,Northeast,<$35K,5.0
2024,11322,Broadcast,Netflix,Content Selection,,55+,West,$75K-$150K,
2024,10678,Broadcast TV,Disney+,Recommendation,Bundling,35-44,Northeast,>$150K,5.0
2024,11687,Satellite radio,Amazon Prime Video,Convenience,,25-34,South,<$35K,9.04
2024,10351,CABLE TV,Netflix,Recommendation,,55+,West,<$35K,5.79
2024,10929,Satellite Radio,YouTube,Device Availability,,55+,Midwest,$35K-$75K,7.86
2024,10340,Broadcast TV,Hulu,Convenience,,55+,Midwest,<$35K,7.0
2024,11132,Cable TV,Hulu,Bundling,,18-24,Midwest,>$150K,7.61
2024,11319,Cable television,Netflix,Recommendation,,35-44,Midwest,$75K-$150K,4.0
2024,10622,Print,Spotify,Device Availability,,25-34,South,<$35K,6.19
2024,10728,satellite radio,Amazon Prime Video,Bundling,Recommendation,45-54,West,$35K-$75K,7.03
2024,10420,Network TV,Netflix,Convenience,Price,25-34,West,<$35K,7.0
2024,11204,SiriusXM,Netflix,Content Selection,,55+,West,<$35K,5.0
2024,11001,Broadcast TV,Peacock,Recommendation,Price,35-44,Northeast,$35K-$75K,6.0
2024,10542,Cable TV,YouTube,Bundling,,18-24,South,<$35K,3.0
2024,11276,Cable,Netflix,Content Selection,Price,55+,Midwest,$75K-$150K,7.0
2024,11533,satellite radio,Amazon Prime Video,Price,,25-34,West,<$35K,
2024,11283,Newspaper,Netflix,Content Selection,,45-54,Midwest,>$150K,9.23
2024,11200,Satellite radio,Netflix,Convenience,Bundling,55+,Midwest,$75K-$150K,5.74
2024,10765,CABLE TV,Netflix,Device Availability,,55+,West,$75K-$150K,5.0
2024,10047,cable tv,Peacock,Recommendation,Content Selection,55+,Midwest,$35K-$75K,5.0
2024,10927,Cable television,Peacock,Price,Recommendation,18-24,West,$35K-$75K,6.11
2024,11480,print media,Peacock,Recommendation,Content Selection,35-44,Northeast,$75K-$150K,8.56
2024,10001,Broadcast,Netflix,Price,Device Availability,18-24,West,>$150K,
2024,11035,Broadcast TV,Apple TV+,Content Selection,Convenience,18-24,South,$35K-$75K,5.0
2024,11759,Satellite Radio,Peacock,Convenience,,35-44,South,<$35K,6.0
2024,11118,satellite radio,Paramount+,Price,,18-24,West,>$150K,5.0
2024,10890,Newspaper,YouTube,Content Selection,Recommendation,18-24,South,$35K-$75K,9.0
2024,10617,SiriusXM,Spotify,Price,Recommendation,18-24,South,$35K-$75K,5.0
2024,11671,Print,Spotify,Convenience,Price,18-24,South,$35K-$75K,8.48
2024,10005,print media,YouTube,Device Availability,,25-34,South,>$150K,7.07
2024,10857,print media,Apple TV+,Content Selection,,45-54,West,>$150K,5.01
